4	2292.54430379747	18.3467290695992
5	1906.92307692308	16.6670019690138
6	1652.89873417722	27.196237145116
7	1997.80769230769	17.8038152726965
8	1735.67948717949	22.7891638609363
9	1548.11392405063	24.2586209871205
10	1361.6862745098	16.9838333695501
11	1217.02564102564	24.973819296017
12	1099.76923076923	22.2894266510811
13	996.617283950617	25.7013079847942
14	903.47572815534	27.5335081504652
15	832.474358974359	28.4319810717792
16	785.430379746835	24.3074628037781
17	714.551282051282	28.5624136360238
18	667.179487179487	19.9818787069708
19	616.5	21.4026867472287
20	781.041666666667	12.6028408393593
21	541.615384615385	49.530935883218
22	490.833333333333	29.2234611872154
23	475.164556962025	42.0742052068849
24	428.268907563025	40.1096600780871
25	405.089743589744	40.62687814907
26	385.9375	50.4156086321488
27	355.923076923077	37.3832436173355
28	338.846153846154	42.5637009557822
29	313.210526315789	42.0498813408031
30	303.253164556962	48.501198824915
